TransactionID,Date,Time,State
10305712,3/29/2021,1:25:06 AM,New York
10305701,3/29/2021,1:26:19 AM,Ohio
10305688,3/29/2021,1:45:54 AM,Texas
10305703,3/29/2021,1:53:27 AM,Ohio
10305806,3/29/2021,1:55:03 AM,Pennsylvania
10305800,3/29/2021,1:58:08 AM,New Jersey
10305760,3/29/2021,2:00:46 AM,North Carolina
10305802,3/29/2021,2:25:58 AM,New Jersey
10305715,3/29/2021,2:27:43 AM,Florida
10305797,3/29/2021,2:27:56 AM,New Jersey
10305718,3/29/2021,2:44:04 AM,New York
10305721,3/29/2021,2:58:15 AM,New York
10305789,3/29/2021,3:18:50 AM,Texas
10305891,3/30/2021,7:05:54 AM,New Jersey
10305822,3/30/2021,7:16:30 AM,New Jersey
10305855,3/30/2021,7:47:56 AM,New Jersey
10305842,3/30/2021,7:50:28 AM,New Jersey
10305831,3/30/2021,7:55:06 AM,Connecticut
10305907,3/30/2021,7:59:18 AM,California
10305879,3/30/2021,8:05:58 AM,New York
10305862,3/30/2021,8:14:53 AM,Michigan
10305818,3/30/2021,8:19:11 AM,Michigan
10305874,3/30/2021,8:33:11 AM,Michigan
10305841,3/30/2021,8:37:00 AM,Tennessee
10305904,3/30/2021,8:41:10 AM,New York
10305934,3/30/2021,8:45:48 AM,Florida
10305813,3/30/2021,8:47:31 AM,Florida
10305844,3/30/2021,8:48:14 AM,California
10305850,3/30/2021,8:50:44 AM,Florida
10305927,3/30/2021,8:58:41 AM,New York
10305882,3/30/2021,9:01:36 AM,Pennsylvania
10305819,3/30/2021,9:07:44 AM,California
10305846,3/30/2021,9:08:55 AM,Tennessee
10305864,3/30/2021,9:12:14 AM,Tennessee
10305922,3/30/2021,9:13:00 AM,California
10305916,3/30/2021,9:16:06 AM,Pennsylvania
10305827,3/30/2021,9:17:30 AM,Connecticut
10305899,3/30/2021,9:18:36 AM,New Jersey
10305817,3/30/2021,9:19:36 AM,New York
10305896,3/30/2021,9:30:07 AM,New York
10305863,3/30/2021,9:34:07 AM,New York
10305868,3/30/2021,9:45:20 AM,New York
10305816,3/30/2021,9:46:57 AM,Texas
10305814,3/30/2021,9:48:28 AM,Michigan
10305835,3/30/2021,9:50:09 AM,Illinois
10305892,3/30/2021,9:54:51 AM,New York
10305893,3/30/2021,10:01:13 AM,Washington
10305932,3/30/2021,10:06:05 AM,New York
10305875,3/30/2021,10:06:40 AM,Colorado
10305918,3/30/2021,10:07:01 AM,California
10305848,3/30/2021,10:10:40 AM,Pennsylvania
10305930,3/30/2021,10:10:41 AM,New York
10305886,3/30/2021,10:11:57 AM,New York
10305928,3/30/2021,10:18:55 AM,Virginia
10305857,3/30/2021,10:20:11 AM,New Jersey
10305847,3/30/2021,10:23:36 AM,Pennsylvania
10305929,3/30/2021,10:28:55 AM,Pennsylvania
10305914,3/30/2021,10:31:26 AM,Connecticut
10305845,3/30/2021,10:33:11 AM,New York
10305869,3/30/2021,10:33:37 AM,New York
10305931,3/30/2021,10:33:42 AM,Massachusetts
10305859,3/30/2021,10:36:41 AM,New Jersey
10305917,3/30/2021,10:37:55 AM,Oklahoma
10305877,3/30/2021,10:38:55 AM,Maryland
10305888,3/30/2021,10:39:28 AM,California
10305921,3/30/2021,10:39:36 AM,New York
10305861,3/30/2021,10:39:40 AM,Connecticut
10305910,3/30/2021,10:43:21 AM,New Jersey
10305900,3/30/2021,10:49:56 AM,Missouri
10305812,3/30/2021,10:50:10 AM,Massachusetts
10305852,3/30/2021,10:51:31 AM,Texas
10305908,3/30/2021,11:00:35 AM,Connecticut
10305903,3/30/2021,11:01:28 AM,New Jersey
10305820,3/30/2021,11:01:50 AM,Ohio
10305933,3/30/2021,11:06:45 AM,Pennsylvania
10305836,3/30/2021,11:11:15 AM,New York
10305837,3/30/2021,11:14:15 AM,Montana
10305925,3/30/2021,11:15:39 AM,Texas
10305839,3/30/2021,11:16:08 AM,New Jersey
10305923,3/30/2021,11:21:10 AM,Massachusetts
10305913,3/30/2021,11:23:05 AM,New York
10305828,3/30/2021,11:26:30 AM,New Mexico
10305911,3/30/2021,11:27:17 AM,New York
10305873,3/30/2021,11:27:51 AM,Pennsylvania
10305883,3/30/2021,11:28:48 AM,Oklahoma
10305895,3/30/2021,11:29:00 AM,New York
10305876,3/30/2021,11:29:01 AM,New York
10305898,3/30/2021,11:30:21 AM,Pennsylvania
10305860,3/30/2021,11:30:22 AM,New Jersey
10305906,3/30/2021,11:31:47 AM,Ohio
10305832,3/30/2021,11:34:13 AM,Illinois
10305865,3/30/2021,11:34:35 AM,Pennsylvania
10305825,3/30/2021,11:36:15 AM,New York
10305833,3/30/2021,11:40:20 AM,Colorado
10305843,3/30/2021,11:43:17 AM,Minnesota
10305901,3/30/2021,11:43:36 AM,Pennsylvania
10305884,3/30/2021,11:45:12 AM,New York
10305894,3/30/2021,11:48:22 AM,California
10305826,3/30/2021,11:52:49 AM,New Jersey
10305810,3/30/2021,11:53:04 AM,Alaska
10305838,3/30/2021,11:53:51 AM,Pennsylvania
10305849,3/30/2021,11:55:22 AM,Tennessee
10305829,3/30/2021,11:58:58 AM,Pennsylvania
10305878,3/30/2021,12:03:24 PM,California
10305885,3/30/2021,12:04:38 PM,New York
10305920,3/30/2021,12:04:58 PM,New York
10305871,3/30/2021,12:07:21 PM,New York
10305872,3/30/2021,12:19:09 PM,New Jersey
10305887,3/30/2021,12:21:00 PM,Pennsylvania
10305912,3/30/2021,12:23:46 PM,North Carolina
10305824,3/30/2021,12:24:12 PM,New York
10305858,3/30/2021,12:27:02 PM,Virginia
10305880,3/30/2021,12:33:05 PM,Missouri
10305821,3/30/2021,12:38:04 PM,California
10305902,3/30/2021,12:38:47 PM,California
10305830,3/30/2021,12:39:40 PM,New Jersey
10305854,3/30/2021,12:50:58 PM,New York
10305919,3/30/2021,12:51:21 PM,Colorado
10305808,3/30/2021,12:53:26 PM,New York
10305881,3/30/2021,12:55:01 PM,New Jersey
10305807,3/30/2021,12:56:08 PM,Ohio
10305867,3/30/2021,1:06:05 AM,Connecticut
10305815,3/30/2021,1:07:03 AM,Louisiana
10305853,3/30/2021,1:09:46 AM,Florida
10305905,3/30/2021,1:10:18 AM,Alaska
10305909,3/30/2021,1:14:06 AM,New Jersey
10305823,3/30/2021,1:14:12 AM,Indiana
10305811,3/30/2021,1:16:43 AM,Georgia
10305834,3/30/2021,1:26:03 AM,Wisconsin
10305840,3/30/2021,1:35:10 AM,Connecticut
10305809,3/30/2021,1:45:10 AM,New Jersey
10305870,3/30/2021,1:47:56 AM,Texas
10305897,3/30/2021,1:49:40 AM,Texas
10305890,3/30/2021,1:54:49 AM,New Jersey
10305924,3/30/2021,1:58:30 AM,South Carolina
10305915,3/30/2021,1:59:09 AM,Missouri
10305866,3/30/2021,2:00:58 AM,Texas
10305889,3/30/2021,2:20:24 AM,Connecticut
10305856,3/30/2021,2:36:11 AM,Florida
10305851,3/30/2021,3:17:13 AM,California
10305926,3/30/2021,3:39:10 AM,Pennsylvania
10305969,3/31/2021,6:09:35 AM,California
10305998,3/31/2021,6:19:08 AM,Michigan
10305939,3/31/2021,6:22:28 AM,Connecticut
10305963,3/31/2021,6:28:00 AM,New Jersey
10305958,3/31/2021,6:55:43 AM,Louisiana
10306024,3/31/2021,6:59:16 AM,Pennsylvania
10306060,3/31/2021,7:36:54 AM,Pennsylvania
10305980,3/31/2021,7:43:48 AM,New York
10306037,3/31/2021,8:03:51 AM,New York
10305999,3/31/2021,8:10:31 AM,Pennsylvania
10305952,3/31/2021,8:20:49 AM,New York
10305954,3/31/2021,8:33:21 AM,Washington
10306014,3/31/2021,8:40:56 AM,Pennsylvania
10306044,3/31/2021,8:43:18 AM,New York
10306065,3/31/2021,8:46:50 AM,New York
10305985,3/31/2021,8:51:31 AM,California
10306016,3/31/2021,8:54:14 AM,Pennsylvania
10306005,3/31/2021,8:59:31 AM,North Carolina
10305965,3/31/2021,9:00:32 AM,Missouri
10306067,3/31/2021,9:11:19 AM,Kentucky
10305940,3/31/2021,9:21:46 AM,California
10306015,3/31/2021,9:24:09 AM,California
10306082,3/31/2021,9:30:35 AM,Pennsylvania
10305978,3/31/2021,9:33:54 AM,New York
10306062,3/31/2021,9:37:07 AM,New York
10306056,3/31/2021,9:37:45 AM,Utah
10305988,3/31/2021,9:39:42 AM,New Jersey
10306059,3/31/2021,9:41:48 AM,Indiana
10306050,3/31/2021,9:42:36 AM,Texas
10305935,3/31/2021,9:44:13 AM,Arizona
10305984,3/31/2021,9:45:30 AM,Texas
10305972,3/31/2021,9:48:00 AM,Missouri
10306045,3/31/2021,9:48:12 AM,Texas
10306049,3/31/2021,9:50:59 AM,Oklahoma
10306023,3/31/2021,9:51:27 AM,New York
10305964,3/31/2021,9:53:23 AM,Pennsylvania
10306076,3/31/2021,10:00:08 AM,Connecticut
10306042,3/31/2021,10:03:23 AM,Texas
10306039,3/31/2021,10:03:39 AM,New York
10306035,3/31/2021,10:04:30 AM,California
10305943,3/31/2021,10:04:34 AM,New Jersey
10305950,3/31/2021,10:06:24 AM,Connecticut
10306057,3/31/2021,10:11:26 AM,Pennsylvania
10305967,3/31/2021,10:13:10 AM,Colorado
10305992,3/31/2021,10:13:40 AM,New York
10305961,3/31/2021,10:14:34 AM,Florida
10306009,3/31/2021,10:16:10 AM,Connecticut
10306028,3/31/2021,10:16:34 AM,California
10306003,3/31/2021,10:21:28 AM,Pennsylvania
10305953,3/31/2021,10:23:19 AM,Pennsylvania
10306058,3/31/2021,10:23:27 AM,Idaho
10306071,3/31/2021,10:24:01 AM,Connecticut
10305945,3/31/2021,10:25:21 AM,Pennsylvania
10306026,3/31/2021,10:26:06 AM,North Carolina
10305995,3/31/2021,10:27:32 AM,Pennsylvania
10305938,3/31/2021,10:29:11 AM,New Jersey
10305968,3/31/2021,10:29:51 AM,South Carolina
10306018,3/31/2021,10:31:16 AM,New York
10306022,3/31/2021,10:32:19 AM,Pennsylvania
10306034,3/31/2021,10:33:04 AM,Connecticut
10305990,3/31/2021,10:35:18 AM,Pennsylvania
10306027,3/31/2021,10:38:31 AM,Virginia
10306081,3/31/2021,10:38:47 AM,New York
10305962,3/31/2021,10:43:24 AM,Pennsylvania
10306053,3/31/2021,10:45:47 AM,Tennessee
10306066,3/31/2021,10:45:58 AM,Georgia
10306048,3/31/2021,10:49:14 AM,New York
10306040,3/31/2021,10:50:54 AM,New York
10305986,3/31/2021,10:51:22 AM,New Mexico
10306025,3/31/2021,10:53:47 AM,New York
10306031,3/31/2021,10:54:03 AM,Pennsylvania
10306032,3/31/2021,10:55:06 AM,South Carolina
10305977,3/31/2021,10:55:21 AM,Louisiana
10305979,3/31/2021,10:58:13 AM,California
10305974,3/31/2021,10:59:48 AM,New Jersey
10305982,3/31/2021,10:59:57 AM,New York
10306078,3/31/2021,11:01:24 AM,Pennsylvania
10306007,3/31/2021,11:02:02 AM,New Jersey
10306064,3/31/2021,11:02:27 AM,Wisconsin
10306021,3/31/2021,11:06:40 AM,New York
10305971,3/31/2021,11:07:52 AM,New York
10306013,3/31/2021,11:10:22 AM,New York
10306033,3/31/2021,11:13:39 AM,New York
10305942,3/31/2021,11:16:05 AM,Utah
10306017,3/31/2021,11:16:10 AM,Texas
10306010,3/31/2021,11:16:18 AM,Connecticut
10306006,3/31/2021,11:16:26 AM,New Hampshire
10306080,3/31/2021,11:23:17 AM,Tennessee
10306020,3/31/2021,11:24:22 AM,New Jersey
10306073,3/31/2021,11:24:58 AM,New Jersey
10306019,3/31/2021,11:28:53 AM,New Jersey
10305957,3/31/2021,11:30:50 AM,New Jersey
10306046,3/31/2021,11:35:10 AM,New York
10306000,3/31/2021,11:38:20 AM,California
10305948,3/31/2021,11:38:30 AM,New York
10305994,3/31/2021,11:41:41 AM,Pennsylvania
10306002,3/31/2021,11:43:52 AM,New Jersey
10305951,3/31/2021,11:46:51 AM,New Jersey
10306052,3/31/2021,11:50:00 AM,Wyoming
10306069,3/31/2021,11:51:00 AM,Pennsylvania
10305989,3/31/2021,11:51:21 AM,New York
10306030,3/31/2021,11:51:53 AM,New Jersey
10306011,3/31/2021,11:53:49 AM,Michigan
10305997,3/31/2021,11:54:21 AM,New Jersey
10305981,3/31/2021,11:58:30 AM,Pennsylvania
10305947,3/31/2021,12:00:11 PM,New York
10305936,3/31/2021,12:00:45 PM,New York
10306077,3/31/2021,12:06:21 PM,Pennsylvania
10305973,3/31/2021,12:06:33 PM,Georgia
10305976,3/31/2021,12:09:27 PM,Texas
10306047,3/31/2021,12:10:08 PM,Missouri
10305987,3/31/2021,12:13:07 PM,New York
10306043,3/31/2021,12:22:40 PM,New Jersey
10305941,3/31/2021,12:23:34 PM,New York
10305944,3/31/2021,12:25:53 PM,New York
10305993,3/31/2021,12:35:43 PM,New York
10305983,3/31/2021,12:46:56 PM,Illinois
10305955,3/31/2021,12:54:50 PM,New York
10305991,3/31/2021,12:57:29 PM,Pennsylvania
10306008,3/31/2021,1:03:44 AM,Connecticut
10305937,3/31/2021,1:08:18 AM,Colorado
10305996,3/31/2021,1:09:22 AM,Kentucky
10306029,3/31/2021,1:16:54 AM,Louisiana
10305966,3/31/2021,1:21:27 AM,South Carolina
10305970,3/31/2021,1:21:55 AM,New York
10306075,3/31/2021,1:39:55 AM,Texas
10305975,3/31/2021,1:41:31 AM,Pennsylvania
10305960,3/31/2021,1:46:05 AM,New Jersey
10306038,3/31/2021,1:46:42 AM,Pennsylvania
10305949,3/31/2021,1:50:22 AM,New Jersey
10306041,3/31/2021,1:52:01 AM,New York
10306004,3/31/2021,1:53:13 AM,Connecticut
10306079,3/31/2021,1:54:28 AM,Pennsylvania
10306051,3/31/2021,1:57:20 AM,Texas
10306063,3/31/2021,2:01:45 AM,Oregon
10306054,3/31/2021,2:03:06 AM,Pennsylvania
10305946,3/31/2021,2:04:19 AM,Pennsylvania
10306001,3/31/2021,2:08:04 AM,New York
10306061,3/31/2021,2:19:42 AM,New York
10306012,3/31/2021,2:21:15 AM,Ohio
10306070,3/31/2021,2:41:19 AM,California
10306036,3/31/2021,2:46:26 AM,Pennsylvania
10305959,3/31/2021,3:33:57 AM,Pennsylvania
10306068,3/31/2021,3:34:46 AM,Montana
10306055,3/31/2021,3:59:36 AM,Pennsylvania
10306074,3/31/2021,4:08:03 AM,New Mexico
10305956,3/31/2021,4:36:26 AM,New Jersey
10306072,3/31/2021,4:43:03 AM,Pennsylvania
10306177,4/1/2021,5:52:16 AM,New York
10306216,4/1/2021,5:55:58 AM,New York
10306133,4/1/2021,6:45:16 AM,Pennsylvania
10306218,4/1/2021,6:59:48 AM,New York
10306225,4/1/2021,7:09:59 AM,Texas
10306092,4/1/2021,8:11:47 AM,New York
10306194,4/1/2021,8:19:04 AM,Florida
10306090,4/1/2021,8:20:28 AM,New York
10306163,4/1/2021,8:23:29 AM,Ohio
10306084,4/1/2021,8:25:03 AM,New York
10306203,4/1/2021,8:32:39 AM,Pennsylvania
10306093,4/1/2021,8:34:50 AM,New York
10306157,4/1/2021,8:36:36 AM,Hawaii
10306213,4/1/2021,8:37:25 AM,Texas
10306123,4/1/2021,8:40:28 AM,Pennsylvania
10306089,4/1/2021,8:43:28 AM,New York
10306097,4/1/2021,8:44:54 AM,New York
10306119,4/1/2021,8:48:52 AM,New Jersey
10306190,4/1/2021,8:49:10 AM,New York
10306170,4/1/2021,8:54:15 AM,New Jersey
10306205,4/1/2021,8:56:54 AM,New York
10306091,4/1/2021,9:01:51 AM,New York
10306150,4/1/2021,9:02:33 AM,New York
10306178,4/1/2021,9:02:56 AM,Connecticut
10306176,4/1/2021,9:04:07 AM,California
10306116,4/1/2021,9:05:41 AM,Florida
10306122,4/1/2021,9:12:13 AM,Pennsylvania
10306169,4/1/2021,9:19:09 AM,Mississippi
10306128,4/1/2021,9:20:13 AM,Vermont
10306145,4/1/2021,9:20:55 AM,Wisconsin
10306086,4/1/2021,9:23:28 AM,New York
10306155,4/1/2021,9:28:16 AM,New York
10306153,4/1/2021,9:28:52 AM,Illinois
10306136,4/1/2021,9:31:24 AM,Texas
10306138,4/1/2021,9:33:49 AM,New Jersey
10306212,4/1/2021,9:41:03 AM,New Jersey
10306168,4/1/2021,9:44:36 AM,California
10306175,4/1/2021,9:44:52 AM,New Jersey
10306085,4/1/2021,9:45:45 AM,Texas
10306162,4/1/2021,9:50:07 AM,New York
10306160,4/1/2021,9:52:15 AM,South Carolina
10306183,4/1/2021,9:52:34 AM,Ohio
10306096,4/1/2021,9:53:47 AM,Missouri
10306127,4/1/2021,9:54:11 AM,Connecticut
10306118,4/1/2021,9:56:53 AM,California
10306141,4/1/2021,10:01:23 AM,New Jersey
10306173,4/1/2021,10:06:37 AM,Pennsylvania
10306200,4/1/2021,10:07:37 AM,California
10306121,4/1/2021,10:08:31 AM,Virginia
10306193,4/1/2021,10:08:36 AM,Pennsylvania
10306095,4/1/2021,10:12:36 AM,Florida
10306098,4/1/2021,10:14:44 AM,New Jersey
10306102,4/1/2021,10:18:09 AM,Alabama
10306147,4/1/2021,10:18:19 AM,Florida
10306115,4/1/2021,10:18:25 AM,New Jersey
10306224,4/1/2021,10:21:32 AM,New Jersey
10306107,4/1/2021,10:24:15 AM,New York
10306184,4/1/2021,10:28:16 AM,Arizona
10306114,4/1/2021,10:28:20 AM,Michigan
10306189,4/1/2021,10:30:02 AM,New York
10306112,4/1/2021,10:32:37 AM,California
10306103,4/1/2021,10:37:12 AM,New York
10306196,4/1/2021,10:41:20 AM,Connecticut
10306197,4/1/2021,10:41:58 AM,Michigan
10306199,4/1/2021,10:42:12 AM,Connecticut
10306166,4/1/2021,10:42:43 AM,Pennsylvania
10306188,4/1/2021,10:44:01 AM,New York
10306215,4/1/2021,10:47:21 AM,Pennsylvania
10306223,4/1/2021,10:47:46 AM,Wisconsin
10306159,4/1/2021,10:48:57 AM,New Jersey
10306187,4/1/2021,10:49:22 AM,New York
10306164,4/1/2021,10:50:50 AM,Oklahoma
10306100,4/1/2021,10:57:34 AM,New York
10306201,4/1/2021,10:57:39 AM,West Virginia
10306135,4/1/2021,10:58:49 AM,Texas
10306226,4/1/2021,11:00:22 AM,New York
10306214,4/1/2021,11:06:36 AM,Illinois
10306111,4/1/2021,11:07:20 AM,Michigan
10306148,4/1/2021,11:07:52 AM,Hawaii
10306132,4/1/2021,11:07:53 AM,Texas
10306158,4/1/2021,11:07:56 AM,North Carolina
10306217,4/1/2021,11:08:41 AM,Connecticut
10306198,4/1/2021,11:08:55 AM,Pennsylvania
10306129,4/1/2021,11:11:14 AM,New York
10306101,4/1/2021,11:17:20 AM,North Carolina
10306161,4/1/2021,11:19:37 AM,Pennsylvania
10306143,4/1/2021,11:20:05 AM,Pennsylvania
10306220,4/1/2021,11:23:07 AM,Connecticut
10306156,4/1/2021,11:23:21 AM,New Jersey
10306109,4/1/2021,11:32:42 AM,New York
10306142,4/1/2021,11:33:11 AM,Texas
10306088,4/1/2021,11:37:13 AM,New Jersey
10306108,4/1/2021,11:37:13 AM,Maryland
10306182,4/1/2021,11:37:51 AM,Pennsylvania
10306195,4/1/2021,11:40:41 AM,Illinois
10306120,4/1/2021,11:41:37 AM,New Jersey
10306151,4/1/2021,11:42:26 AM,Connecticut
10306106,4/1/2021,11:42:57 AM,New Jersey
10306206,4/1/2021,11:44:23 AM,Pennsylvania
10306186,4/1/2021,11:46:13 AM,Utah
10306208,4/1/2021,11:47:27 AM,New York
10306110,4/1/2021,11:49:44 AM,New York
10306179,4/1/2021,11:51:24 AM,Oregon
10306144,4/1/2021,11:54:09 AM,Arizona
10306222,4/1/2021,12:00:20 PM,North Carolina
10306191,4/1/2021,12:02:34 PM,New York
10306211,4/1/2021,12:03:16 PM,Connecticut
10306124,4/1/2021,12:06:06 PM,Pennsylvania
10306171,4/1/2021,12:08:00 PM,Oklahoma
10306207,4/1/2021,12:08:43 PM,New Jersey
10306174,4/1/2021,12:16:25 PM,Pennsylvania
10306099,4/1/2021,12:16:50 PM,New York
10306094,4/1/2021,12:23:51 PM,New York
10306219,4/1/2021,12:23:55 PM,New Jersey
10306221,4/1/2021,12:25:03 PM,Colorado
10306134,4/1/2021,12:30:19 PM,Illinois
10306149,4/1/2021,12:32:13 PM,New York
10306204,4/1/2021,12:34:27 PM,New York
10306117,4/1/2021,12:43:19 PM,California
10306137,4/1/2021,12:45:01 PM,New Jersey
10306165,4/1/2021,12:47:43 PM,Arizona
10306192,4/1/2021,12:48:08 PM,Florida
10306131,4/1/2021,12:53:02 PM,New York
10306125,4/1/2021,1:00:08 AM,New Jersey
10306167,4/1/2021,1:01:48 AM,New York
10306209,4/1/2021,1:03:26 AM,New Jersey
10306126,4/1/2021,1:18:06 AM,New York
10306104,4/1/2021,1:18:55 AM,New York
10306172,4/1/2021,1:21:57 AM,Connecticut
10306154,4/1/2021,1:28:05 AM,New York
10306130,4/1/2021,1:32:41 AM,Pennsylvania
10306152,4/1/2021,1:33:45 AM,Pennsylvania
10306139,4/1/2021,1:34:17 AM,Virginia
10306105,4/1/2021,1:37:48 AM,Pennsylvania
10306140,4/1/2021,1:43:32 AM,Pennsylvania
10306146,4/1/2021,1:47:30 AM,Pennsylvania
10306185,4/1/2021,1:58:19 AM,Connecticut
10306227,4/1/2021,2:00:39 AM,Illinois
10306181,4/1/2021,2:04:10 AM,New Jersey
10306180,4/1/2021,2:04:29 AM,Maryland
10306087,4/1/2021,2:22:47 AM,New York
10306113,4/1/2021,2:25:01 AM,Indiana
10306083,4/1/2021,2:32:58 AM,Texas
10306202,4/1/2021,2:35:19 AM,Pennsylvania
10306210,4/1/2021,3:57:54 AM,New York
10306282,4/2/2021,5:22:34 AM,Pennsylvania
10306281,4/2/2021,6:05:12 AM,New York
10306315,4/2/2021,6:22:28 AM,California
10306378,4/2/2021,6:37:34 AM,New York
10306234,4/2/2021,6:46:10 AM,New Jersey
10306309,4/2/2021,6:46:52 AM,Michigan
10306341,4/2/2021,6:53:41 AM,Pennsylvania
10306380,4/2/2021,7:03:02 AM,Connecticut
10306376,4/2/2021,7:11:36 AM,New York
10306361,4/2/2021,7:36:01 AM,New Jersey
10306308,4/2/2021,7:39:51 AM,Pennsylvania
10306257,4/2/2021,7:43:04 AM,Oklahoma
10306349,4/2/2021,7:46:34 AM,New York
10306265,4/2/2021,7:56:37 AM,Florida
10306338,4/2/2021,7:59:47 AM,Pennsylvania
10306284,4/2/2021,8:10:04 AM,Connecticut
10306251,4/2/2021,8:20:28 AM,New York
10306307,4/2/2021,8:21:11 AM,New Jersey
10306375,4/2/2021,8:21:31 AM,Florida
10306231,4/2/2021,8:35:39 AM,Rhode Island
10306244,4/2/2021,8:39:37 AM,Hawaii
10306261,4/2/2021,8:40:44 AM,New York
10306256,4/2/2021,8:42:27 AM,New York
10306360,4/2/2021,8:45:31 AM,New Jersey
10306238,4/2/2021,9:00:46 AM,Connecticut
10306280,4/2/2021,9:01:40 AM,Florida
10306239,4/2/2021,9:01:49 AM,Florida
10306332,4/2/2021,9:02:19 AM,New Jersey
10306324,4/2/2021,9:03:38 AM,New York
10306232,4/2/2021,9:04:17 AM,Florida
10306362,4/2/2021,9:04:40 AM,New York
10306377,4/2/2021,9:05:44 AM,Idaho
10306319,4/2/2021,9:12:19 AM,New Jersey
10306386,4/2/2021,9:15:25 AM,New York
10306275,4/2/2021,9:16:24 AM,Texas
10306303,4/2/2021,9:17:41 AM,Ohio
10306381,4/2/2021,9:22:31 AM,New York
10306350,4/2/2021,9:22:39 AM,New Jersey
10306276,4/2/2021,9:22:51 AM,New York
10306330,4/2/2021,9:31:11 AM,New York
10306240,4/2/2021,9:33:33 AM,Oregon
10306287,4/2/2021,9:35:45 AM,Pennsylvania
10306382,4/2/2021,9:36:37 AM,Kentucky
10306320,4/2/2021,9:36:43 AM,New York
10306263,4/2/2021,9:38:54 AM,California
10306370,4/2/2021,9:40:22 AM,Arizona
10306268,4/2/2021,9:44:33 AM,New York
10306318,4/2/2021,9:49:08 AM,New York
10306384,4/2/2021,9:50:26 AM,Michigan
10306249,4/2/2021,9:59:17 AM,Texas
10306300,4/2/2021,10:00:05 AM,Pennsylvania
10306335,4/2/2021,10:02:10 AM,New Mexico
10306272,4/2/2021,10:02:45 AM,New York
10306317,4/2/2021,10:05:27 AM,Iowa
10306344,4/2/2021,10:07:07 AM,Pennsylvania
10306372,4/2/2021,10:12:27 AM,New York
10306228,4/2/2021,10:12:56 AM,Ohio
10306345,4/2/2021,10:14:17 AM,California
10306352,4/2/2021,10:17:20 AM,New York
10306278,4/2/2021,10:17:54 AM,Wisconsin
10306339,4/2/2021,10:21:42 AM,New York
10306359,4/2/2021,10:26:16 AM,Wisconsin
10306290,4/2/2021,10:28:06 AM,New Jersey
10306246,4/2/2021,10:28:25 AM,New York
10306348,4/2/2021,10:29:04 AM,Kansas
10306302,4/2/2021,10:32:14 AM,Missouri
10306313,4/2/2021,10:33:52 AM,New York
10306269,4/2/2021,10:34:24 AM,Louisiana
10306327,4/2/2021,10:35:31 AM,New York
10306334,4/2/2021,10:39:16 AM,Pennsylvania
10306270,4/2/2021,10:40:58 AM,Connecticut
10306291,4/2/2021,10:43:10 AM,New Jersey
10306264,4/2/2021,10:44:07 AM,Tennessee
10306340,4/2/2021,10:47:21 AM,Illinois
10306288,4/2/2021,10:48:07 AM,New Jersey
10306331,4/2/2021,10:48:46 AM,Pennsylvania
10306233,4/2/2021,10:49:11 AM,Louisiana
10306236,4/2/2021,10:50:32 AM,Pennsylvania
10306383,4/2/2021,10:51:16 AM,North Carolina
10306305,4/2/2021,10:51:33 AM,Wisconsin
10306342,4/2/2021,10:53:43 AM,New York
10306385,4/2/2021,10:55:08 AM,Massachusetts
10306243,4/2/2021,10:57:24 AM,Arizona
10306323,4/2/2021,10:57:33 AM,Pennsylvania
10306373,4/2/2021,10:58:10 AM,New York
10306365,4/2/2021,10:59:55 AM,Pennsylvania
10306253,4/2/2021,11:00:33 AM,Florida
10306266,4/2/2021,11:00:42 AM,Pennsylvania
10306321,4/2/2021,11:01:04 AM,Georgia
10306241,4/2/2021,11:04:53 AM,Florida
10306371,4/2/2021,11:06:17 AM,Oregon
10306277,4/2/2021,11:09:21 AM,New York
10306285,4/2/2021,11:09:21 AM,Pennsylvania
10306301,4/2/2021,11:10:42 AM,South Carolina
10306297,4/2/2021,11:19:27 AM,Pennsylvania
10306267,4/2/2021,11:21:53 AM,New York
10306229,4/2/2021,11:22:19 AM,California
10306374,4/2/2021,11:22:58 AM,Connecticut
10306235,4/2/2021,11:23:56 AM,New York
10306296,4/2/2021,11:24:18 AM,Illinois
10306379,4/2/2021,11:25:45 AM,California
10306259,4/2/2021,11:26:08 AM,New York
10306314,4/2/2021,11:26:50 AM,Pennsylvania
10306252,4/2/2021,11:33:24 AM,Missouri
10306358,4/2/2021,11:34:32 AM,California
10306337,4/2/2021,11:45:42 AM,Pennsylvania
10306260,4/2/2021,11:47:06 AM,Pennsylvania
10306354,4/2/2021,11:49:51 AM,Tennessee
10306289,4/2/2021,11:51:14 AM,California
10306322,4/2/2021,11:58:19 AM,North Carolina
10306230,4/2/2021,11:58:21 AM,Pennsylvania
10306294,4/2/2021,12:00:28 PM,Ohio
10306255,4/2/2021,12:03:32 PM,Pennsylvania
10306283,4/2/2021,12:04:27 PM,South Carolina
10306299,4/2/2021,12:06:44 PM,Indiana
10306250,4/2/2021,12:09:08 PM,Alabama
10306258,4/2/2021,12:11:51 PM,New York
10306356,4/2/2021,12:14:32 PM,North Carolina
10306311,4/2/2021,12:14:35 PM,New Jersey
10306310,4/2/2021,12:15:31 PM,Florida
10306292,4/2/2021,12:17:11 PM,California
10306274,4/2/2021,12:24:21 PM,Florida
10306326,4/2/2021,12:25:25 PM,Louisiana
10306325,4/2/2021,12:27:03 PM,New Jersey
