CustomerID,Age
1005247,32
1005290,24
1005230,28
1005242,22
1005251,21
1005236,23
1005264,22
1005245,34
1005202,38
1005278,23
1005244,26
1005216,20
1005195,27
1005204,41
1005371,33
1005395,36
1005310,27
1005367,22
1005359,28
1005349,27
1005380,31
1005328,27
1005297,25
1005309,31
1005324,32
1005390,25
1005344,38
1005325,34
1005296,31
1005326,59
1005379,27
1005384,24
1005377,33
1005363,24
1005333,30
1005351,26
1005358,31
1005339,29
1005292,43
1005314,30
1005301,34
1005362,27
1005386,24
1005318,29
1005352,28
1005350,20
1005345,36
1005398,33
1005347,25
1005353,25
1005302,23
1005370,27
1005372,42
1005337,23
1005373,38
1005383,24
1005331,31
1005385,24
1005369,44
1005311,42
1005378,26
1005336,27
1005343,26
1005355,38
1005365,35
1005332,53
1005394,25
1005334,35
1005376,30
1005348,34
1005335,25
1005316,28
1005323,28
1005327,36
1005308,28
1005393,29
1005381,34
1005319,44
1005354,28
1005312,52
1005293,30
1005313,36
1005307,29
1005300,24
1005366,31
1005360,31
1005330,29
1005388,43
1005298,28
1005299,30
1005382,43
1005387,28
1005361,31
1005315,29
1005357,27
1005338,34
1005340,26
1005306,26
1005322,25
1005356,23
1005364,21
1005368,22
1005392,49
1005341,27
1005317,29
1005397,35
1005304,23
1005391,23
1005375,24
1005389,26
1005291,33
1005320,38
1005342,30
1005329,20
1005303,25
1005374,25
1005294,20
1005295,35
1005321,33
1005346,34
1005396,33
1005305,33
1005485,56
1005497,32
1005406,30
1005445,32
1005421,30
1005503,30
1005470,22
1005432,26
1005506,26
1005430,29
1005505,40
1005403,30
1005447,30
1005400,31
1005463,26
1005423,40
1005482,22
1005455,61
1005449,25
1005429,30
1005439,29
1005427,20
1005401,36
1005504,40
1005410,35
1005496,23
1005453,23
1005474,27
1005486,29
1005433,24
1005407,62
1005483,27
1005467,22
1005435,19
1005404,28
1005436,25
1005475,30
1005464,26
1005489,50
1005488,21
1005440,26
1005481,20
1005405,26
1005418,27
1005469,29
1005437,21
1005457,23
1005477,29
1005460,30
1005411,23
1005413,23
1005416,26
1005491,23
1005471,26
1005419,35
1005443,21
1005458,22
1005479,19
1005441,27
1005494,37
1005466,32
1005438,29
1005426,20
1005495,40
1005415,38
1005448,30
1005451,37
1005425,42
1005412,35
1005402,37
1005420,38
1005472,24
1005446,23
1005414,29
1005417,26
1005499,50
1005493,26
1005442,23
1005408,25
1005431,40
1005478,27
1005422,37
1005502,24
1005492,31
1005501,24
1005450,27
1005487,34
1005462,37
1005454,42
1005444,37
1005498,31
1005399,29
1005424,25
1005465,46
1005452,30
1005507,31
1005459,23
1005500,29
1005461,22
1005490,28
1005476,34
1005428,48
1005473,26
1005409,40
1005480,29
1005484,38
1005468,33
1005456,53
1005434,29
1005608,22
1005582,38
1005515,32
1005539,34
1005576,31
1005553,32
1005580,36
1005615,28
1005604,27
1005587,43
1005513,22
1005537,39
1005519,25
1005532,24
1005548,25
1005510,22
1005545,23
1005518,36
1005602,42
1005536,28
1005520,37
1005600,31
1005511,21
1005514,31
1005598,28
1005591,25
1005588,23
1005534,33
1005540,41
1005533,41
1005595,33
1005554,40
1005571,39
1005531,32
1005549,39
1005597,25
1005557,30
1005547,25
1005577,32
1005579,35
1005575,32
1005596,38
1005614,37
1005609,55
1005508,27
1005542,26
1005592,37
1005530,23
1005589,28
1005561,23
1005523,37
1005565,24
1005535,35
1005610,41
1005603,23
1005541,23
1005552,27
1005573,38
1005586,29
1005544,29
1005560,29
1005529,23
1005562,31
1005551,36
1005524,22
1005522,42
1005550,30
1005568,30
1005593,29
1005599,28
1005543,26
1005606,33
1005558,27
1005546,29
1005559,23
1005574,41
1005527,38
1005581,29
1005616,48
1005583,34
1005528,24
1005607,32
1005570,22
1005569,30
1005605,24
1005555,37
1005585,33
1005556,32
1005578,27
1005521,22
1005594,23
1005572,31
1005538,40
1005612,40
1005525,36
1005590,31
1005509,23
1005611,30
1005566,33
1005564,33
1005512,21
1005563,27
1005526,36
1005517,28
1005584,39
1005567,33
1005601,21
1005516,23
1005613,23
1005688,42
1005662,30
1005635,37
1005640,26
1005675,25
1005695,25
1005617,40
1005729,24
1005654,33
1005637,33
1005713,25
1005624,30
1005629,28
1005702,30
1005703,34
1005731,28
1005642,27
1005628,30
1005706,22
1005719,23
1005716,34
1005659,35
1005679,34
1005717,28
1005639,30
1005648,24
1005724,31
1005665,25
1005658,27
1005627,19
1005709,33
1005655,35
1005676,33
1005678,24
1005651,25
1005701,25
1005633,20
1005619,34
1005644,31
1005677,23
1005700,27
1005643,41
1005636,33
1005694,34
1005669,32
1005625,36
1005638,34
1005649,23
1005653,38
1005725,34
1005652,26
1005634,25
1005728,21
1005632,31
1005622,33
1005667,22
1005681,42
1005647,33
1005711,20
1005656,38
1005663,26
1005705,30
1005696,27
1005691,28
1005641,37
1005621,29
1005672,29
1005692,30
1005715,18
1005708,25
1005631,25
1005683,35
1005670,24
1005704,24
1005722,25
1005707,35
1005682,36
1005690,24
1005687,23
1005674,28
1005721,23
1005666,33
1005623,29
1005726,35
1005697,21
1005657,27
1005727,36
1005671,30
1005626,42
1005646,30
1005650,31
1005712,45
1005618,33
1005660,23
1005714,67
1005620,24
1005645,47
1005686,30
1005710,47
1005730,26
1005693,43
1005720,23
1005664,22
1005661,34
1005673,33
1005668,44
1005698,24
1005684,26
1005680,36
1005630,29
1005718,21
1005685,34
1005699,26
1005689,28
1005723,37
1005821,34
1005732,34
1005805,24
1005778,35
1005748,43
1005755,40
1005812,29
1005750,33
1005781,32
1005745,21
1005733,35
1005788,61
1005734,46
1005811,31
1005815,27
1005785,22
1005743,29
1005802,35
1005794,43
1005775,26
1005754,35
1005772,27
1005760,32
1005767,33
1005768,28
1005774,29
1005735,24
1005797,27
1005782,29
1005773,28
1005749,23
1005769,26
1005765,27
1005804,24
1005790,40
1005807,43
1005752,32
1005783,23
1005791,23
1005746,33
1005810,24
1005818,31
1005816,26
1005824,29
1005766,21
1005828,27
1005738,25
1005761,27
1005763,30
1005825,29
1005780,26
1005741,35
1005820,43
1005792,22
1005786,37
1005830,22
1005827,53
1005787,37
1005784,27
1005819,42
1005779,24
1005751,29
1005747,27
1005813,44
1005771,30
1005789,28
1005799,22
1005800,24
1005803,27
1005809,25
1005762,38
1005829,29
1005823,25
1005801,25
1005736,36
1005808,33
1005777,33
1005806,42
1005740,25
1005822,25
1005753,29
1005757,31
1005776,38
1005742,24
1005758,32
1005795,30
1005739,33
1005796,31
1005793,27
1005759,25
1005770,24
1005814,32
1005817,32
1005756,31
1005826,35
1005737,26
1005798,24
1005744,23
1005764,23
1005900,27
1005874,28
1005916,22
1005922,31
1005891,24
1005868,26
1005876,22
1005866,23
1005856,26
1005841,27
1005883,22
1005865,45
1005867,33
1005863,27
1005834,31
1005852,30
1005913,20
1005881,26
1005894,40
1005917,25
1005890,25
1005914,26
1005835,34
1005895,25
1005882,30
1005851,24
1005915,28
1005903,32
1005907,47
1005853,24
1005909,31
1005879,39
1005831,23
1005855,28
1005889,22
1005875,31
1005839,27
1005919,21
1005873,43
1005884,25
1005871,49
1005837,23
1005859,25
1005858,27
1005912,28
1005854,33
1005918,27
1005899,29
1005898,27
1005920,26
1005844,30
1005885,40
1005840,21
1005897,38
1005905,30
1005908,29
1005911,29
1005848,23
1005886,22
1005877,31
1005892,27
1005888,30
1005846,26
1005843,23
1005832,28
1005838,46
1005850,22
1005849,24
1005887,27
1005847,32
1005906,28
1005872,38
1005904,39
1005861,32
1005896,34
1005893,31
1005842,26
1005845,27
1005880,39
1005878,37
1005862,26
1005864,31
1005923,21
1005926,24
1005857,24
1005925,32
1005910,29
1005924,32
1005869,31
1005921,26
1005901,29
1005902,30
1005860,23
1005870,23
1005833,49
1005836,27
1005989,22
1006014,30
1005964,25
1005932,23
1005967,26
1005985,42
1005940,33
1005993,29
1005983,32
1005984,22
1006004,24
1005935,38
1005957,46
1006015,23
1005979,36
1005949,22
1006010,30
1005939,22
1005927,20
1005953,25
1006008,32
1005952,22
1005954,33
1005973,21
1006022,36
1005980,32
1005998,41
1005971,36
1006006,44
1005999,22
1006026,35
1006009,30
1005936,33
1005974,27
1005960,25
1006028,26
1005969,22
1005933,24
1005965,26
1005970,22
1006017,35
1005946,24
1005938,33
1005930,37
1005944,26
1006013,50
1005978,34
1005992,30
1006019,33
1006024,35
1006001,21
1005977,34
1006003,41
1006000,31
1005995,26
1006011,40
1005947,21
1005937,26
1005963,45
1005945,26
1005981,24
1005962,32
1005928,34
1005958,28
1005959,33
1005991,21
1005942,24
1005975,40
1005955,35
1005968,28
1006007,48
1005934,29
1005994,23
1006030,39
1006029,24
1005997,35
1006021,27
1006002,33
1005996,22
1005966,45
1006020,36
1005931,22
1005987,29
1005961,31
1006012,27
1005950,23
1005976,37
1006018,27
1005972,29
1005948,32
1005982,23
1005986,32
1006005,33
1005988,27
1005951,30
1005941,38
1005929,25
1005943,36
1006031,29
1006025,35
1005990,23
1006027,29
1006023,42
1005956,32
1006016,31
1006105,44
1006045,32
1006074,31
1006062,22
1006053,19
1006118,41
1006094,35
1006079,27
1006089,34
1006061,22
1006115,30
1006141,39
1006038,28
1006064,24
1006135,38
1006097,29
1006042,22
1006066,25
1006131,25
1006125,31
1006050,31
1006111,26
1006041,30
1006108,27
1006080,21
1006084,27
1006040,23
1006039,36
1006057,31
1006139,41
1006090,27
1006127,29
1006068,37
1006100,24
1006136,33
1006067,51
1006137,23
1006123,24
1006065,41
1006138,27
1006077,29
1006126,25
1006092,41
1006102,27
1006130,30
1006078,42
1006120,29
1006112,31
1006037,27
1006071,41
1006114,31
1006043,22
1006140,26
1006058,23
1006133,29
1006059,22
1006132,21
1006122,30
1006121,27
1006088,49
1006107,33
1006091,32
1006110,31
1006117,33
1006054,28
1006081,31
1006048,27
1006055,26
1006063,37
1006098,27
1006106,39
1006049,26
1006035,28
1006069,28
1006051,23
1006093,29
1006099,31
1006129,25
1006086,28
1006087,24
1006101,31
1006047,24
1006076,22
1006095,23
1006044,30
1006113,35
1006052,33
1006073,36
1006128,21
1006033,35
1006096,24
1006032,22
1006083,30
1006072,33
1006116,30
1006119,25
1006046,41
1006036,38
1006056,35
1006060,32
1006034,41
1006085,20
1006109,32
1006104,25
1006124,35
1006082,39
1006103,42
1006075,24
1006070,27
1006134,35
1006170,23
1006193,26
1006145,35
1006165,30
1006162,31
1006214,21
1006243,26
1006179,52
1006224,40
1006156,25
1006158,20
1006206,40
1006230,21
1006247,50
1006184,21
1006208,23
1006199,34
1006167,29
1006146,28
1006207,32
1006262,27
1006177,30
1006240,25
1006242,35
1006235,28
1006142,30
1006183,39
1006173,25
1006231,28
1006234,22
1006213,23
1006166,31
1006228,30
1006225,37
1006154,27
1006241,31
1006168,49
1006189,31
1006164,46
1006202,25
1006218,26
1006197,30
1006157,35
1006252,22
1006149,23
1006216,24
1006191,32
1006144,30
1006169,20
1006209,62
1006222,34
1006217,38
1006261,27
1006237,26
1006248,43
1006233,31
1006226,33
1006185,41
1006215,31
1006176,27
1006178,22
1006181,31
1006258,39
1006200,23
1006246,28
1006212,24
1006172,22
1006205,22
1006221,25
1006148,46
1006203,34
1006260,27
1006211,21
1006254,32
1006210,22
1006161,36
1006232,34
1006194,31
1006152,38
1006196,32
1006155,36
1006250,31
1006187,32
1006220,39
1006204,21
1006180,25
1006151,32
1006143,35
1006257,38
1006175,28
1006186,31
1006229,35
1006147,30
1006190,25
1006182,22
1006159,35
1006188,33
1006201,24
1006192,22
1006219,21
1006171,32
1006256,23
1006174,24
1006163,39
1006153,29
1006227,29
1006198,29
1006259,53
1006236,40
1006245,30
1006238,22
1006150,25
1006195,24
1006244,25
1006251,21
1006223,30
1006249,31
1006239,27
1006255,22
1006160,27
1006253,30
1006343,23
1006376,25
1006305,36
1006378,29
1006271,25
1006357,41
1006269,23
1006330,33
1006264,48
1006366,26
1006373,23
1006296,44
1006268,26
1006274,26
1006292,26
1006355,30
1006336,30
1006367,30
1006270,30
1006319,42
1006344,35
1006342,21
1006290,21
1006295,25
1006335,21
1006301,50
1006316,29
1006266,45
1006324,27
1006322,36
1006308,38
1006310,35
1006372,27
1006334,33
1006341,33
1006265,25
1006329,28
1006349,40
1006273,38
1006300,29
1006312,44
1006339,25
1006363,30
1006294,22
1006356,24
1006272,22
1006275,29
1006278,46
1006289,24
1006383,25
1006283,43
1006350,37
1006288,28
1006354,35
1006287,25
1006279,28
1006359,32
1006360,34
1006362,29
1006353,28
1006375,24
1006382,29
1006327,34
1006352,25
1006331,34
1006277,25
1006364,27
1006307,32
1006374,31
1006286,25
1006317,27
1006326,32
1006377,27
1006361,33
1006302,28
1006328,23
1006314,42
1006379,27
1006325,29
1006313,31
1006267,25
1006284,46
1006348,24
1006358,37
1006293,35
1006320,25
1006282,43
1006368,34
1006351,25
1006370,22
1006285,36
1006345,25
1006315,23
1006381,32
1006371,22
1006297,43
1006337,38
1006369,25
1006340,31
1006276,33
1006380,47
1006306,30
1006318,40
1006291,35
1006309,42
1006332,30
1006304,27
1006298,21
1006333,30
1006299,48
1006280,30
1006338,32
1006323,39
1006303,31
1006321,40
1006311,29
1006281,22
1006384,23
1006347,21
1006346,24
1006263,38
1006365,32
1006426,27
1006425,23
1006454,28
1006509,28
1006389,33
1006449,33
1006477,26
1006511,35
1006507,21
1006494,40
1006448,23
1006407,26
1006484,31
1006474,30
1006428,31
1006506,40
1006388,25
1006397,33
1006410,22
1006406,43
1006493,27
1006392,27
1006393,21
1006470,21
1006462,31
1006495,35
1006508,27
1006457,30
1006516,24
1006421,29
1006444,27
1006512,30
1006485,24
1006422,30
1006468,34
1006394,30
1006431,23
1006458,37
1006415,23
1006456,29
1006514,25
1006401,29
1006441,37
1006455,23
1006480,32
1006504,28
1006385,26
1006487,26
1006475,30
1006492,27
1006434,36
1006399,21
1006483,21
1006443,39
1006452,41
1006416,26
1006465,39
1006417,22
1006435,35
1006412,24
1006476,37
1006432,26
1006469,43
1006390,26
1006513,26
1006446,30
1006478,28
1006515,41
1006461,31
1006498,41
1006404,23
1006413,26
1006459,27
1006395,20
1006503,26
1006423,29
1006429,20
1006442,31
1006440,24
1006414,33
1006386,28
1006505,30
1006439,29
1006510,35
1006409,26
1006453,25
1006403,26
1006491,36
1006473,43
1006433,27
1006460,23
1006387,23
1006437,33
1006405,37
1006427,21
1006402,25
1006408,37
1006451,23
1006450,49
1006436,23
1006420,36
1006464,28
1006463,26
1006501,31
1006391,26
1006500,22
1006466,34
1006400,34
1006438,27
1006479,23
1006471,32
1006481,24
1006488,33
1006419,28
1006430,33
1006467,48
1006418,35
1006486,27
1006497,38
1006489,28
1006490,30
1006496,49
1006411,31
1006502,26
1006424,38
1006447,24
1006482,26
1006472,31
1006445,29
1006396,23
1006499,53
1006398,48
1006618,29
1006564,33
1006600,26
1006552,32
1006550,21
1006607,32
1006522,28
1006603,25
1006610,25
1006593,33
1006616,25
1006546,25
1006587,29
1006605,27
1006536,28
1006576,29
1006543,48
1006604,33
1006556,31
1006569,34
1006590,31
1006520,30
1006559,28
1006555,36
1006596,23
1006568,29
1006523,36
1006534,23
1006582,27
1006627,32
1006558,43
1006517,27
1006524,24
1006581,28
1006615,30
1006577,30
1006617,35
1006573,27
1006519,34
1006544,43
1006528,35
1006578,21
1006537,41
1006567,26
1006547,58
1006562,32
1006613,25
1006606,27
1006614,34
1006601,25
1006554,26
1006585,25
1006621,23
1006579,23
1006602,36
1006530,28
1006571,34
1006592,26
1006565,28
1006574,39
1006623,30
1006557,29
1006545,29
1006595,31
1006589,35
1006599,28
1006586,21
1006538,32
1006535,34
1006529,34
1006572,40
1006624,24
1006622,30
1006598,29
1006611,24
1006619,31
1006526,24
1006551,43
1006541,28
1006608,23
1006570,37
1006533,30
1006566,39
1006584,30
1006549,24
1006588,35
1006539,39
1006563,28
1006561,28
1006553,35
1006626,27
1006575,31
1006518,26
1006625,24
1006542,31
1006597,33
1006560,33
1006525,26
1006612,22
1006540,28
1006531,29
1006521,33
1006527,36
1006532,38
1006620,28
1006609,29
1006591,37
1006580,27
1006548,20
1006594,30
1006583,30
1006653,25
1006697,35
1006696,23
1006702,39
1006701,26
1006676,24
1006645,29
1006717,22
1006641,32
1006728,25
1006674,24
1006719,27
1006707,20
1006646,26
1006712,42
1006660,35
1006682,26
1006687,27
1006677,31
1006708,34
1006732,33
1006735,26
1006694,40
1006652,24
1006718,30
1006698,32
1006711,27
1006643,35
1006690,40
1006693,31
1006684,33
1006642,40
1006729,24
1006669,40
1006683,37
1006710,45
1006692,23
1006632,31
1006705,33
1006685,33
1006734,33
1006722,30
1006666,24
1006635,27
1006651,23
1006691,23
1006665,34
1006630,36
1006647,30
1006688,26
1006654,26
1006640,35
1006695,23
1006670,20
1006689,44
1006730,30
1006709,31
1006715,24
1006704,25
1006638,26
1006628,27
1006631,26
1006716,34
1006686,43
1006733,32
1006661,30
1006634,24
1006667,36
1006713,28
1006731,23
1006726,27
1006659,44
1006675,41
1006664,27
1006650,50
1006648,26
1006658,32
1006629,23
1006727,27
1006714,25
1006672,25
1006703,32
1006662,28
1006663,24
1006649,22
1006679,35
1006720,27
1006706,25
1006724,29
1006721,23
1006681,27
1006700,43
1006725,30
1006656,43
1006680,31
1006668,35
1006636,33
1006657,22
1006671,38
1006699,20
1006723,26
1006673,32
1006633,25
1006639,23
1006655,26
1006678,27
1006644,31
1006637,30
1006800,23
1006757,33
1006778,44
1006765,27
1006774,35
1006740,29
1006737,30
1006775,27
1006848,25
1006756,36
1006819,24
1006802,36
1006852,30
1006777,31
1006846,25
1006805,30
1006831,30
1006817,30
1006747,23
1006780,35
1006835,23
1006797,26
1006799,36
1006829,34
1006804,31
1006795,21
1006785,28
1006772,38
1006788,23
1006825,28
1006781,26
1006853,34
1006763,26
1006794,25
1006739,27
1006826,26
1006767,35
1006766,40
1006779,23
1006827,21
1006808,29
1006806,32
1006750,35
1006752,26
1006755,31
1006746,32
1006791,30
1006833,23
1006820,24
1006743,40
1006748,31
1006753,25
1006807,32
1006771,29
1006845,43
1006768,30
1006742,26
1006784,42
1006824,27
1006832,27
1006810,27
1006830,26
1006809,34
1006782,29
1006801,46
1006789,20
1006813,42
1006837,28
1006834,30
1006760,21
1006812,40
1006790,33
1006764,28
1006828,22
1006787,29
1006796,32
1006821,23
1006847,36
1006803,24
1006814,33
1006815,21
1006759,33
1006792,26
1006850,24
1006745,30
1006738,27
1006840,22
1006849,26
1006838,27
1006736,26
1006761,31
1006822,28
1006854,28
1006762,36
1006749,25
1006773,22
1006843,21
1006744,30
1006841,29
1006776,23
1006758,25
1006798,26
1006751,22
1006811,24
1006836,32
1006786,34
1006823,38
1006769,25
1006842,34
1006816,28
1006793,33
1006783,36
1006844,24
1006770,20
1006818,27
1006741,40
1006754,22
1006851,32
1006839,26
1006880,27
1006874,42
1006919,25
1006915,31
1006920,29
1006898,24
1006912,31
1006865,24
1006891,33
1006965,29
1006944,38
1006899,25
1006857,23
1006949,22
1006929,25
1006976,29
1006935,22
1006985,31
1006897,42
1006989,27
1006884,42
1006961,28
1006901,39
1006958,35
1006967,39
1006983,33
1006978,21
1006966,32
1006971,30
1006916,33
1006987,30
1006871,43
1006908,33
1006876,24
1006938,35
1006926,22
1006953,22
1006968,28
1006960,31
1006951,32
1006934,32
1006870,37
1006861,32
1006881,24
1006910,31
1006963,32
1006982,33
1006981,25
1006954,27
1006941,32
1006973,38
1006977,27
1006952,25
1006873,19
1006945,30
1006917,24
1006877,25
1006933,36
1006936,28
1006918,55
1006890,47
1006955,24
1006886,29
1006931,29
1006922,36
1006928,32
1006872,31
1006896,25
1006892,25
1006894,19
1006887,30
1006940,26
1006904,39
1006878,32
1006860,31
1006975,23
1006864,21
1006937,26
1006950,25
1006946,30
1006988,24
1006984,30
1006943,24
1006969,33
1006907,36
1006932,32
1006893,25
1006905,52
1006990,34
1006882,46
1006930,29
1006889,33
1006903,28
1006855,39
1006948,26
1006923,26
1006858,23
1006924,24
1006866,26
1006913,36
1006895,31
1006970,26
1006980,23
1006962,30
1006911,29
1006900,35
1006879,27
1006867,28
1006921,39
1006964,26
1006979,27
1006883,27
1006863,31
1006956,33
1006914,26
1006947,26
1006986,33
1006868,53
1006927,36
1006859,32
1006942,25
1006957,28
1006925,30
1006885,23
1006862,26
1006972,19
1006888,23
1006909,48
1006875,26
1006906,27
1006939,33
1006869,31
1006959,30
1006974,22
1006856,33
1006902,27
1007080,34
1007100,28
1007003,30
1007088,40
1007102,21
1007019,34
1007021,56
1006993,29
1007045,30
1007013,25
1006992,23
1006991,25
1007093,31
1007038,39
1007081,26
1007033,35
1007028,32
1007029,25
1007112,21
1007068,24
1007115,37
1007065,22
1007099,24
1007067,28
1007111,40
1007044,37
1007060,41
1007110,46
1007087,29
1007083,30
1007059,32
1007114,42
1007040,30
1007084,29
1007105,31
1007014,39
1006994,24
1007075,26
1007007,38
1007006,27
1007051,30
1007079,22
1006997,38
1007066,27
1007011,37
1007116,28
1007018,26
1006996,29
1007022,25
1007098,29
1007109,27
1007078,35
1007015,23
1007054,36
1007092,40
1007064,29
1007070,23
1007034,26
1007024,29
1007082,24
1007025,39
1007101,37
1007094,33
1007074,39
1007071,22
1007077,26
1007062,31
1007106,30
1007005,24
1007004,21
1007095,27
1006998,20
1007036,39
1007061,41
1007058,41
1007053,26
1007086,24
1007035,35
1007049,23
1007104,40
1007032,31
1007072,38
1007050,33
1007030,27
1007057,28
1006999,32
1007027,29
1007108,24
1007096,46
1007085,35
1007103,31
1007009,41
1007089,34
1007107,30
1007113,26
1007047,26
1007097,40
1007090,26
1006995,26
1007069,22
1007091,28
1007016,40
1007008,22
1007037,29
1007002,31
1007046,42
1007001,28
1007041,27
1007076,32
1007031,39
1007042,33
1007012,33
1007063,23
1007073,36
1007017,29
1007026,50
1007039,27
1007056,22
1007000,23
1007052,26
1007020,25
1007010,25
1007048,31
1007043,20
1007023,25
1007055,24
1007144,21
1007227,30
1007121,28
1007220,26
1007173,37
1007224,25
1007186,21
1007243,39
1007147,23
1007119,27
1007141,36
1007230,32
1007124,23
1007129,27
1007236,34
1007131,30
1007228,31
1007242,33
1007202,42
1007142,40
1007182,24
1007252,31
1007137,22
1007133,24
1007171,24
1007260,47
1007117,23
1007238,30
1007217,22
1007153,22
1007150,27
1007159,24
1007199,26
1007258,25
1007162,34
1007165,27
1007240,31
1007233,30
1007181,24
1007247,35
1007222,23
1007177,30
1007174,32
1007189,29
1007231,38
1007229,26
1007237,46
1007215,25
1007249,26
1007216,35
1007140,20
1007210,22
1007251,44
1007169,34
1007138,49
1007208,27
1007146,26
1007160,35
1007226,23
1007245,23
1007151,34
1007257,29
1007253,25
1007135,23
1007179,20
1007127,23
1007254,23
1007244,35
1007187,39
1007200,40
1007126,29
1007214,24
1007139,25
1007145,37
1007161,37
1007193,23
1007191,28
1007221,31
1007188,24
1007154,26
1007246,22
1007118,31
1007212,24
1007132,26
1007205,25
1007196,25
1007225,34
1007183,29
1007248,25
1007194,31
1007203,65
1007120,27
1007232,25
1007166,27
1007218,31
1007125,27
1007175,33
1007219,34
1007176,31
1007157,26
1007167,24
1007164,23
1007198,28
1007235,29
1007204,29
1007259,39
1007128,25
1007190,24
1007163,22
1007172,22
1007123,61
1007156,29
1007136,32
1007155,26
1007149,25
1007152,39
1007192,26
1007209,29
1007201,44
1007143,30
1007255,28
1007122,36
1007195,26
1007223,20
1007239,23
1007211,23
1007256,36
1007234,42
1007134,37
1007207,29
1007184,22
1007250,35
1007170,32
1007148,26
1007241,25
1007168,50
1007197,26
1007206,33
1007178,30
1007180,21
1007130,29
1007213,41
1007158,28
1007185,22
1007319,27
1007353,55
1007286,33
1007315,37
1007356,33
1007382,31
1007275,35
1007270,27
1007317,28
1007379,31
1007366,21
1007287,44
1007268,47
1007304,27
1007290,29
1007357,29
1007267,39
1007305,33
1007333,39
1007299,31
1007328,28
1007364,24
1007265,25
1007324,31
1007301,23
1007345,26
1007303,26
1007308,28
1007378,25
1007263,36
1007360,31
1007367,32
1007365,23
1007318,43
1007372,27
1007349,26
1007368,26
1007309,21
1007323,37
1007307,24
1007332,23
1007385,38
1007297,22
1007348,41
1007390,33
1007338,25
1007327,23
1007387,32
1007375,27
1007384,25
1007310,28
1007363,24
1007374,25
1007273,23
1007298,29
1007312,26
1007352,23
1007278,28
1007361,42
1007311,29
1007321,27
1007381,21
1007351,37
1007389,22
1007291,60
1007347,28
1007343,25
1007329,25
1007371,35
1007344,38
1007264,27
1007288,41
1007355,27
1007391,23
1007325,33
1007283,24
1007316,21
1007269,26
1007320,47
1007342,32
1007326,22
1007276,28
1007274,25
1007314,31
1007313,26
1007261,25
1007280,22
1007282,48
1007380,22
1007386,22
1007350,50
1007358,40
1007272,32
1007354,31
1007340,34
1007377,24
1007306,21
1007334,23
1007294,32
1007362,30
1007383,26
1007292,25
1007289,28
1007293,29
1007359,23
1007346,44
1007336,24
1007296,22
1007369,25
1007262,36
1007285,24
1007281,26
1007300,24
1007284,24
1007277,36
1007376,26
1007266,28
1007339,39
1007341,35
1007331,24
1007302,35
1007337,33
1007279,44
1007330,26
1007388,34
1007295,46
1007271,34
1007322,31
1007335,36
1007373,28
1007370,36
1007451,30
1007401,29
1007399,40
1007435,32
1007480,29
1007487,31
1007474,34
1007497,34
1007481,25
1007490,36
1007486,26
1007500,35
1007426,24
1007452,33
1007447,26
1007433,19
1007468,32
1007492,27
1007463,28
1007482,21
1007499,33
1007405,25
1007419,27
1007505,41
1007395,36
1007488,28
1007467,29
1007493,36
1007498,31
1007437,29
1007503,31
1007417,35
1007510,26
1007491,30
1007496,22
1007425,40
1007402,24
1007439,31
1007420,34
1007495,28
1007428,26
1007430,31
1007398,31
1007484,24
1007396,29
1007443,39
1007408,34
1007440,33
1007423,22
1007512,46
1007410,23
1007411,36
1007473,37
1007507,21
1007470,29
1007464,26
1007476,23
1007457,22
1007414,31
1007442,22
1007458,32
1007421,40
1007448,38
1007441,30
1007450,27
1007404,33
1007409,35
1007471,25
1007416,29
1007445,32
1007469,39
1007422,34
1007455,39
1007502,28
1007424,34
1007459,31
1007392,25
1007438,28
1007413,31
1007509,30
1007444,27
1007418,28
1007465,34
1007446,29
1007483,21
1007394,34
1007462,37
1007434,20
1007431,31
1007456,27
1007461,24
1007506,29
1007454,37
1007477,25
1007436,37
1007415,33
1007406,27
1007475,22
1007460,25
1007508,28
1007429,30
1007466,32
1007479,27
1007427,33
1007393,34
1007504,26
1007397,37
1007403,43
1007472,40
1007511,25
1007407,29
1007453,26
1007449,24
1007412,24
1007400,29
1007432,40
1007494,25
1007485,30
1007478,34
1007489,34
1007501,20
1007613,28
1007593,34
1007535,34
1007609,27
1007628,38
1007574,30
1007553,26
1007552,30
1007635,30
1007518,22
1007548,39
1007546,24
1007625,22
1007616,21
1007529,24
1007559,44
1007563,29
1007596,22
1007576,22
1007545,31
1007626,22
1007608,43
1007627,25
1007620,28
1007530,22
1007621,21
1007585,21
1007578,39
1007594,32
1007525,39
1007605,33
1007611,30
1007555,21
1007521,24
1007557,36
1007539,32
1007570,41
1007636,22
1007540,29
1007589,36
1007551,35
1007558,28
1007599,26
1007598,37
1007522,26
1007524,32
1007582,23
1007519,23
1007568,33
1007637,21
1007532,28
1007517,32
1007527,22
1007630,26
1007542,25
1007579,52
1007544,27
1007619,28
1007634,28
1007618,23
1007566,25
1007577,29
1007617,28
1007533,25
1007561,35
1007600,36
1007624,26
1007516,31
1007538,27
1007513,26
1007550,31
1007623,21
1007601,36
1007597,36
1007564,24
1007537,28
1007595,39
1007591,29
1007541,38
1007612,47
1007531,22
1007607,26
1007629,38
1007549,36
1007587,30
1007556,44
1007615,39
1007569,29
1007606,25
1007573,24
1007631,27
1007520,27
1007560,40
1007572,38
1007610,21
